survey_id,survey_name,survey_type_name,agency_name,agency_id,ministry_id,start_date,end_date,duration_day,closed,close_year,answer_count,view_count,question_count,n_invited,affects_prachachon,affected_person,tags,isconclude,law_group_id,url
5772,การรับฟังความคิดเห็นในการประเมินผลสัมฤทธิ์ พระราชบัญญัติองค์กรจัดสรรคลื่นความถี่และกำกับการประกอบกิจการวิทยุกระจายเสียง วิทยุโทรทัศน์ และกิจการโทรคมนาคม พ.ศ. ๒๕๕๓,หลักการ,สำนักงานคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ,864,23,2025-09-14,2025-09-29,16,1,2025,4,185,1,0,1,"ผู้รับใบอนุญาต,ประชาชนทั่วไป,ผู้ประกอบการ,หน่วยงานของรัฐ","วิทยุ,โทรทัศน์,โทรคมนาคม,วิทยุคมนาคม,การสื่อสาร,คลื่นความถี่,วิทยุกระจายเสียง,กสทช.,การจัดสรรคลื่นความถี่,การจัดสรร,จัดสรร",P,43,https://law.go.th/listeningDetail?survey_id=5772
5773,ร่างพระราชบัญญัติการแข่งขันทางการค้า พ.ศ. ....,ร่างกฎหมาย,สำนักงานคณะกรรมการการแข่งขันทางการค้า,815,23,2025-09-09,2025-09-23,15,1,2025,52,1392,1,1,1,"ผู้ประกอบธุรกิจ,ประชาชน","การแข่งขันทางการค้า,พระราชบัญญญัติ,การแข่งขัน ,การผูกขาด,ลดการแข่งขัน",O,20,https://law.go.th/listeningDetail?survey_id=5773
5776,รับฟังความเห็นร่างประกาศสำนักงานหลักประกันสุขภาพแห่งชาติ เรื่อง เกณฑ์การตรวจประเมินเพื่อขึ้นทะเบียนเป็นหน่วยบริการ (ฉบับที่ .... ) พ.ศ. ....,กม.ลำดับรองอื่นๆ,สำนักงานหลักประกันสุขภาพแห่งชาติ,275,19,2025-09-02,2025-09-16,15,1,2025,2,472,1,1,1,"กลุ่มผู้รับบริการและประชาชน,กลุ่มผู้ให้บริการคือหน่วยบริการ,กลุ่มผู้ซื้อบริการคือสำนักงานหลักประกันสุขภาพแห่งชาติ,กลุ่มผู้ควบคุมกำกับคือกระทรวงสาธารณสุข และรัฐบาล","สปสช.,เกณฑ์การตรวจประเมินเพื่อขึ้นทะเบียนเป็นหน่วยบริการ",O,34,https://law.go.th/listeningDetail?survey_id=5776
5777,รับฟังความคิดเห็น พระราชบัญญัติมาตรฐานสินค้าขาออก พ.ศ. 2503 และที่แก้ไขเพิ่มเติม ช่วงเวลาการบังคับใช้กฎหมายที่นำมาประเมินผลสัมฤทธิ์,ประเมินผลสัมฤทธิ์,กรมการค้าต่างประเทศ,353,25,2025-09-04,2025-09-29,26,1,2025,0,53,3,0,0,"ผู้ทำการค้าขาออกซึ่งสินค้ามาตรฐาน, ผู้ประกอบธุรกิจตรวจสอบมาตรฐานสินค้า,ผู้ตรวจสอบมาตรฐานสินค้า",พระราชบัญญัติมาตรฐานสินค้าขาออก พ.ศ. 2503,B,"38,37",https://law.go.th/listeningDetail?survey_id=5777
5778,(ร่าง) ประกาศกระทรวงสาธารณสุข เรื่อง ยาควบคุมพิเศษ ฉบับที่ .. [ตำรับยาเดี่ยวไนเซอร์โกไลน์ (Nicergoline) ชนิดรับประทาน],กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการอาหารและยา,267,19,2025-09-03,2025-09-17,15,1,2025,6,163,1,0,0,"ผู้รับอนุญาตผลิตยาแผนปัจจุบัน,ผู้รับอนุญาตนำหรือสั่งเข้ามาในราชอาณาจักรซึ่งยาแผนปัจจุบัน",ยา Nicergoline,O,10,https://law.go.th/listeningDetail?survey_id=5778
5780,การรับฟังความคิดเห็นต่อร่างระเบียบกรมประมง  ว่าด้วยหลักเกณฑ์ วิธีการ และเงื่อนไขการรับรองแหล่งผลิต การควบคุมคุณภาพและความปลอดภัย ด้านสุขอนามัยหอยสองฝา พ.ศ. 2568,กม.ลำดับรองอื่นๆ,กรมประมง,445,18,2025-09-04,2025-09-18,15,1,2025,7,197,1,0,0,"ผู้ประกอบการ,เจ้าหน้าที่กรมประมง",กฎหมายเกี่ยวกับการประมง,O,38,https://law.go.th/listeningDetail?survey_id=5780
5781,การรับฟังความคิดเห็นต่อประกาศกรมการขนส่งทางบก เรื่อง กำหนดคุณสมบัติ คุณลักษณะ และการติดตั้งเข็มขัดนิรภัย และกำหนดหลักเกณฑ์ วิธีการ เงื่อนไข การรับรองแบบการติดตั้งเข็มขัดนิรภัยของรถยนต์ พ.ศ. ๒๕๖๐,ประเมินผลสัมฤทธิ์,กรมการขนส่งทางบก,103,21,2025-09-03,2025-09-17,15,1,2025,1,40,1,1,0,ผู้ผลิตรถยนต์,รถยนต์,O,4,https://law.go.th/listeningDetail?survey_id=5781
5782,เปิดรับฟังความคิดเห็นต่อหลักการ(ร่าง)ประกาศกรมการค้าต่างประเทศ เรื่อง การขึ้นทะเบียนเป็นผู้ส่งออกรับอนุญาตในการรับรองถิ่นกำเนิดสินค้าด้วยตนเอง ภายใต้ความตกลงทางการค้าระหว่างประเทศหรือประเพณีทางการค้าระหว่างประเทศ  พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมการค้าต่างประเทศ,353,25,2025-09-04,2025-09-18,15,1,2025,3,428,1,0,0,ผู้ประกอบการที่มีความประสงค์ขอขึ้นทะเบียนเป็นผู้ส่งออกที่ได้รับสิทธิรับรองถิ่นกำเนิดสินค้า ด้วยตนเองภายใต้ความตกลงทางการค้าระหว่างประเทศหรือประเพณีทางการค้าระหว่างประเทศ,"Self - Certification,ถิ่นกำเนิดสินค้า ",P,"38,37",https://law.go.th/listeningDetail?survey_id=5782
5784,รับฟังความคิดเห็นต่อ พระราชบัญญัติมาตรฐานสินค้าขาออก พ.ศ. 2503 และที่แก้ไขเพิ่มเติม ช่วงเวลาการบังคับใช้กฎหมายที่นำมาประเมินผลสัมฤทธิ์ ตั้งแต่วันที่ 1 มกราคม 2563 จนถึง 31 ธันวาคม,ประเมินผลสัมฤทธิ์,กรมการค้าต่างประเทศ,353,25,2025-09-04,2025-09-29,26,1,2025,3,129,3,0,0,"ผู้ทำการค้าขาออกซึ่งสินค้ามาตรฐาน, ผู้ประกอบธุรกิจตรวจสอบมาตรฐานสินค้า,ผู้ตรวจสอบมาตรฐานสินค้า",พ.ร.บ. 2503,P,"38,37",https://law.go.th/listeningDetail?survey_id=5784
5786,(ร่าง) ป.สธ. เรื่อง การจัดทำบันทึกและรายงานการผลิต นำเข้า หรือขายเครื่องมือแพทย์ พ.ศ....,กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการอาหารและยา,267,19,2025-09-04,2025-09-18,15,1,2025,41,1049,1,0,0,ผู้ประกอบการเครื่องมือแพทย์,"เครื่องมือแพทย์,สาธารณสุข,การจัดทำบันทึก,การจัดทำรายงาน",P,34,https://law.go.th/listeningDetail?survey_id=5786
5787,การรับฟังความคิดเห็นในการประเมินผลสัมฤทธิ์พระราชบัญญัติการประกอบกิจการโทรคมนาคม พ.ศ. ๒๕๔๔ และที่แก้ไขเพิ่มเติม,หลักการ,สำนักงานคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ,864,23,2025-09-21,2025-10-06,16,1,2025,2,312,1,0,1,"ผู้รับใบอนุญาต,ประชาชนทั่วไป,ผู้ประกอบกิจการ,หน่วยงานของรัฐ","วิทยุ,โทรคมนาคม,วิทยุคมนาคม,การสื่อสาร,ใบอนุญาต,คลื่นความถี่,โครงข่าย,ผู้รับใบอนุญาต,ผู้ใช้บริการ,ค่าธรรมเนียม",P,43,https://law.go.th/listeningDetail?survey_id=5787
5788,ขอเชิญร่วมแสดงความคิดเห็นต่อร่างระเบียบกระทรวงพาณิชย์ ว่าด้วยการจัดสรรปริมาณข้าวและการออกหนังสือรับรองการส่งออกข้าวภายใต้โควตาภาษีไปสหภาพยุโรป  สำหรับปี 2569 ถึงปี 2571  พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมการค้าต่างประเทศ,353,25,2025-09-05,2025-09-19,15,1,2025,5,175,1,0,0,ผู้ส่งออกข้าวไทยที่ได้รับส่วนจัดสรรปริมาณข้าวขาวและข้าวหักสำหรับการออกหนังสือรับรองการส่งออกภายใต้โควตาภาษีไปสหภาพยุโรป,"eu ,หนังสือรับรองการส่งออกข้าว",P,"37,38",https://law.go.th/listeningDetail?survey_id=5788
5789,การรับฟังความคิดเห็นร่างประกาศสำนักงานหลักประกันสุขภาพแห่งชาติ เรื่อง การจ่ายค่าใช้จ่ายเพื่อบริการสาธารณสุข กรณีบริการอ่านภาพรังสีทรวงอกด้วยระบบปัญญาประดิษฐ์ในบัญชีนวัตกรรมไทย พ.ศ. ....,กม.ลำดับรองอื่นๆ,สำนักงานหลักประกันสุขภาพแห่งชาติ,275,19,2025-09-04,2025-09-18,15,1,2025,7,377,1,1,1,"กลุ่มผู้รับบริการและประชาชน ,กลุ่มผู้ให้บริการคือหน่วยบริการ ,กลุ่มผู้ซื้อบริการคือสำนักงานหลักประกันสุขภาพแห่งชาติ,กลุ่มผู้ควบคุมกำกับคือกระทรวงสาธารณสุข และรัฐบาล","สปสช.,AI chest x-ray,การจ่ายค่าใช้จ่ายเพื่้อบริการสาธารณสุข",O,34,https://law.go.th/listeningDetail?survey_id=5789
5790,การรับฟังความคิดเห็นในการประเมินผลสัมฤทธิ์พระราชบัญญัติพระราชบัญญัติวิทยุคมนาคม พ.ศ. ๒๔๙๘ และที่แก้ไขเพิ่มเติม,หลักการ,สำนักงานคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ,864,23,2025-09-21,2025-10-06,16,1,2025,4,216,1,0,1,"ผู้รับใบอนุญาต,ประชาชนทั่วไป","วิทยุ,โทรคมนาคม,วิทยุคมนาคม,การสื่อสาร,ใบอนุญาต,เครื่องวิทยุคมนาคม,สถานีวิทยุคมนาคม,เจ้าพนักงานผู้ออกใบอนุญาต,พนักงานวิทยุคมนาคม",P,43,https://law.go.th/listeningDetail?survey_id=5790
5791,การรับฟังความคิดเห็นประกอบการประเมินผลสัมฤทธิ์ของกฎหมายของประกาศของคณะปฏิวัติฉบับที่ ๕๘ ลงวันที่ ๒๖ มกราคม ๒๕๑๕ (สำหรับประชาชน),ประเมินผลสัมฤทธิ์,กรมการปกครอง,173,20,2025-09-10,2025-09-29,20,1,2025,29,860,1,1,1,ประชาชนผู้ประสงค์จะขออนุญาตประกอบกิจการรถราง การประปา การไฟฟ้า เเละการผลิตหรือจำหน่ายส่งก๊าซธรรมชาติ,ประเมินผลสัมฤทธิ์,P,8,https://law.go.th/listeningDetail?survey_id=5791
5792,การเปิดรับฟังความเห็นต่อร่างประกาศสำนักงานเศรษฐกิจการคลัง เรื่อง การกำหนดหลักเกณฑ์ วิธีการ และเงื่อนไขในการประกอบธุรกิจสินเชื่อรายย่อยระดับจังหวัดภายใต้การกำกับ,กม.ลำดับรองอื่นๆ,สำนักงานเศรษฐกิจการคลัง,283,16,2025-09-07,2025-09-21,15,1,2025,2,109,2,0,0,ผู้ประกอบธุรกิจสินเชื่อรายย่อยระดับจังหวัดภายใต้การกำกับ,1. ผู้ประกอบธุรกิจสินเชื่อรายย่อยระดับจังหวัดภายใต้การกำกับ 2. ประชาชนทั่วไป,O,19,https://law.go.th/listeningDetail?survey_id=5792
5793,การเปิดรับฟังความเห็นต่อร่างประกาศกระทรวงการคลัง เรื่อง กิจการที่ต้องขออนุญาตตามข้อ 5  แห่งประกาศของคณะปฏิวัติ ฉบับที่ 58 (เรื่อง สินเชื่อรายย่อยระดับจังหวัดภายใต้การกำกับ),กม.ลำดับรองอื่นๆ,สำนักงานเศรษฐกิจการคลัง,283,16,2025-09-07,2025-09-21,15,1,2025,3,58,2,0,0,ผู้ประกอบธุรกิจสินเชื่อรายย่อยระดับจังหวัดภายใต้การกำกับ,ผู้ประกอบธุรกิจสินเชื่อรายย่อยระดับจังหวัดภายใต้การกำกับ,O,19,https://law.go.th/listeningDetail?survey_id=5793
5795,การรับฟังความคิดเห็น พ.ร.บ.,ประเมินผลสัมฤทธิ์,กรมการปกครอง,173,20,2025-09-07,2025-09-21,15,1,2025,0,64,1,0,0,ดกห,เพะเ,B,"36,37",https://law.go.th/listeningDetail?survey_id=5795
5796,แก้ไขประกาศกรมศุลกากร ที่ 21/2561 กำหนดเวลาขนส่งของเข้า – ออกผ่านเขตแดนทางบก ตามทางอนุมัติ ลำดับที่ 17 ทางด่านพรมแดนรถไฟปาดังเบซาร์ ตามทางอนุมัติทางรถไฟ กรุงเทพฯ – บัตเตอร์เวิร์ธ,กม.ลำดับรองอื่นๆ,กรมศุลกากร,71,16,2025-09-10,2025-09-24,15,1,2025,2,48,2,1,1,"ผู้นำเข้า,ผู้ส่งออก,ตัวแทนออกของ,ผู้ขนส่ง,หน่วยงานราชการ,ประชาชน","แก้ไขประกาศกรมศุลกากร,กำหนดเวลาขนส่งสินค้า,ทางรถไฟ,ระหว่างประเทศ,ปาดังเบซาร์",B,"22,4,2,8",https://law.go.th/listeningDetail?survey_id=5796
5797,ร่างประกาศกระทรวงสาธารณสุข เรื่อง ยาควบคุมพิเศษ ฉบับที่ .. [ยานาลเทรกโซน (Naltrexone) ตำรับยาเดี่ยว ชนิดรับประทาน และ ยาอะแคมโพรเสด (Acamprosate) ตำรับยาเดี่ยว ชนิดรับประทาน],กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการอาหารและยา,267,19,2025-09-18,2025-10-02,15,1,2025,2,217,1,0,1,"ผู้รับอนุญาตผลิตยา,ผู้รับอนุญาตนำหรือสั่งยาเข้ามาในราชอาณาจักร,ผู้รับอนุญาตขายยา,เจ้าหน้าที่สำนักงานคณะกรรมการอาหารและยา และสำนักงานสาธารณสุขจังหวัด,แพทย์ เภสัชกร และบุคลากรทางการแพทย์,ประชาชนหรือผู้ป่วยที่จำเป็นต้องใช้ยา","ยานาลเทรกโซน (Naltrexone) ตำรับยาเดี่ยว ชนิดรับประทาน,ยาอะแคมโพรเสด (Acamprosate) ตำรับยาเดี่ยว ชนิดรับประทาน ",O,10,https://law.go.th/listeningDetail?survey_id=5797
5798,รับฟังความคิดเห็นร่าง ป.สธ เรื่อง หลักเกณฑ์ในการประกอบกิจการให้บริการเลี้ยงและดูแลเด็กที่บ้านของผู้รับบริการ พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมอนามัย,129,19,2025-09-08,2025-09-29,22,1,2025,6,179,1,0,1,"ผู้ประกอบกิจการให้บริการเลี้ยงและดูแลเด็กที่บ้าน, หน่วยงานราชการที่เกี่ยวข้อง,ประชาชน","กิจการเลี้ยงและดูแลเด็กที่บ้าน,กิจการที่เป็นอันตรายต่อสุขภาพ,ประกาศกระทรวงสาธารณสุข",P,34,https://law.go.th/listeningDetail?survey_id=5798
5799,การรับฟังความคิดเห็นต่อร่างประกาศคณะกรรมการประมงประจำจังหวัดร้อยเอ็ด เรื่อง กำหนดเขตเพาะเลี้ยงสัตว์น้ำสำหรับกิจการการเพาะเลี้ยงสัตว์น้ำควบคุม ประเภท การเพาะเลี้ยงสัตว์น้ำในกระชัง (ฉบับที่ 2) พ.ศ. 2568,กม.ลำดับรองอื่นๆ,กรมประมง,445,18,2025-09-10,2025-09-25,16,1,2025,14,86,1,0,0,ผู้ประสงค์จะทำการเพาะเลี้ยงสัตว์น้ำควบคุม ประเภท การเพาะเลี้ยงสัตว์น้ำในกระชัง,"กระชัง,การเพาะเลี้ยงสัตว์น้ำ,กรมประมง,สำนักงานประมงจังหวัดร้อยเอ็ด",D,38,https://law.go.th/listeningDetail?survey_id=5799
5800,(ร่าง) ประกาศกระทรวงสาธารณสุข เรื่อง การกําหนดเกี่ยวกับสถานที่ อุปกรณ์ และวิธีปฏิบัติทาง เภสัชกรรมชุมชนในสถานที่ขายยาแผนปัจจุบันตามกฎหมายว่าด้วยยา (ฉบับที่ ๒) พ.ศ. ....     (Telepharmacy),กม.ลำดับรองอื่นๆ,สำนักงานคณะกรรมการอาหารและยา,267,19,2025-09-15,2025-09-29,15,1,2025,128,1799,1,0,0,"ผู้รับอนุญาตขายยาแผนปัจจุบัน,เภสัชกรผู้มีหน้าที่ปฏิบัติการ",การให้บริการเภสัชกรรมทางไกล (Telepharmacy) ,O,10,https://law.go.th/listeningDetail?survey_id=5800
5802,ประกาศคณะกรรมการประมงประจำจังหวัดชลบุรี เรื่อง กำหนดเขตเพาะเลี้ยงสัตว์น้ำสำหรับกิจการการเพาะเลี้ยงสัตว์น้ำควบคุม  ประเภท การเพาะเลี้ยงหอยทะเล (ฉบับที่ 4) พ.ศ. 2568,กม.ลำดับรองอื่นๆ,กรมประมง,445,18,2025-09-08,2025-09-22,15,1,2025,17,291,1,0,0,-,-,P,38,https://law.go.th/listeningDetail?survey_id=5802
5803,การรับฟังความเห็นต่อประกาศคณะกรรมการประมงประจำจังหวัดชลบุรี เรื่อง กำหนดเขตเพาะเลี้ยงสัตว์น้ำสำหรับกิจการการเพาะเลี้ยงสัตว์น้ำควบคุม ประเภท การเพาะเลี้ยงสัตว์น้ำในกระชัง (ฉบับที่ 2) พ.ศ. ๒๕๖8,กม.ลำดับรองอื่นๆ,กรมประมง,445,18,2025-09-08,2025-09-22,15,1,2025,12,155,1,0,0,-,-,P,38,https://law.go.th/listeningDetail?survey_id=5803
5804,การรับฟังความคิดเห็นต่อร่างประกาศกรมสรรพสามิต เรื่อง กำหนดหลักเกณฑ์ วิธีการ และเงื่อนไขการรับสิทธิตามมาตรการสนับสนุนการใช้ยานยนต์ไฟฟ้า ประเภทรถยนต์และรถจักรยานยนต์ ระยะที่ ๒ (ฉบับที่ ..),กม.ลำดับรองอื่นๆ,กรมสรรพสามิต,388,16,2025-09-08,2025-09-15,8,1,2025,6,93,4,1,0,ผู้ประกอบอุตสาหกรรมรถยนต์,ร่างประกาศกรมสรรพสามิต เรื่อง หลักเกณฑ์ฯ มาตรการ EV3.5 (ฉบับที่ ..),O,2,https://law.go.th/listeningDetail?survey_id=5804
5805,การรับฟังความคิดเห็นต่อร่างประกาศกรมสรรพสามิต เรื่อง หลักเกณฑ์และเงื่อนไขของรถยนต์นั่งหรือรถยนต์โดยสารที่มีที่นั่งไม่เกิน ๑๐ คน ประเภทประหยัดพลังงาน แบบพลังงานไฟฟ้า (Electric Powered Vehicle) (ฉบับที่ ..),กม.ลำดับรองอื่นๆ,กรมสรรพสามิต,388,16,2025-09-08,2025-09-15,8,1,2025,1,96,4,1,0,ผู้ประกอบอุตสาหกรรมรถยนต์,ประกาศกรมสรรพสามิต,O,2,https://law.go.th/listeningDetail?survey_id=5805
5806,การรับฟังความคิดเห็นต่อร่างประกาศกรมสรรพสามิต เรื่อง หลักเกณฑ์เงื่อนไข และคุณลักษณะของรถยนต์กระบะแบบพลังงานไฟฟ้า (Electric Powered Vehicle),กม.ลำดับรองอื่นๆ,กรมสรรพสามิต,388,16,2025-09-08,2025-09-15,8,1,2025,1,71,4,1,0,ผู้ประกอบอุตสาหกรรมรถยนต์,ประกาศกรมสรรพสามิต,O,2,https://law.go.th/listeningDetail?survey_id=5806
5807,การรับฟังความคิดเห็นต่อร่างประกาศกรมสรรพสามิต เรื่อง หลักเกณฑ์เงื่อนไข และคุณลักษณะของรถจักรยานยนต์แบบพลังงานไฟฟ้า,กม.ลำดับรองอื่นๆ,กรมสรรพสามิต,388,16,2025-09-08,2025-09-15,8,1,2025,4,90,4,1,0,ผู้ประกอบอุตสาหกรรมรถจักรยานยนต์,ประกาศกรมสรรพสามิต,O,2,https://law.go.th/listeningDetail?survey_id=5807
5811,รับฟังความคิดเห็นประกาศคณะกรรมการประมงประจำจังหวัดนครราชสีมา เรื่อง กำหนดเขตเพาะเลี้ยงสัตว์น้ำสำหรับกิจการการเพาะเลี้ยงสัตว์น้ำควบคุม ประเภท การเพาะเลี้ยงกุ้งทะเล  พ.ศ. 2568,กม.ลำดับรองอื่นๆ,กรมประมง,445,18,2025-09-09,2025-09-23,15,1,2025,165,718,1,0,0,เจ้าหน้า และเกษตรกรผู้เกี่ยวข้อง,เพาะเลี้ยงกุ้งทะเล,P,38,https://law.go.th/listeningDetail?survey_id=5811
5812,รับฟังความคิดเห็นร่างระเบียบศูนย์การศึกษาต่อเนื่องของทันตแพทย์ฯ พ.ศ. ....,กม.ลำดับรองอื่นๆ,สำนักงานเลขาธิการทันตแพทยสภา,95,23,2025-09-09,2025-10-09,31,1,2025,16,228,1,0,0,สมาชิกทันตแพทยสภา,"สาธารณสุข,วิชาชีพ,การศึกษาต่อเนื่อง",O,34,https://law.go.th/listeningDetail?survey_id=5812
5813,ร่างประกาศคณะกรรมการประมงประจำจังหวัดพะเยา เรื่อง กำหนดเขตพื้นที่รักษาพันธุ์สัตว์น้ำ พ.ศ. 2568,กม.ลำดับรองอื่นๆ,สำนักงานประมงจังหวัดพะเยา,967,18,2025-09-09,2025-09-23,15,1,2025,65,190,1,1,1,ประชาชนทั่วไป,ประมง,P,38,https://law.go.th/listeningDetail?survey_id=5813
5815,การรับฟังความคิดเห็นในการประเมินผลสัมฤทธิ์พระราชบัญญัติการประกอบกิจการกระจายเสียงและกิจการโทรทัศน์ พ.ศ. 2551,หลักการ,สำนักงานคณะกรรมการกิจการกระจายเสียง กิจการโทรทัศน์ และกิจการโทรคมนาคมแห่งชาติ,864,23,2025-09-14,2025-09-29,16,1,2025,2,73,1,0,1,"ผู้รับใบอนุญาต,ประชาชนทั่วไป,ผู้ประกอบกิจการ,หน่วยงานของรัฐ","วิทยุ,โทรทัศน์,เคเบิลทีวี,ทีวีดาวเทียม,ฟรีทีวี,ทีวีดิจิตอล,ทีวีดิจิทัล,IPTV,ไอพีทีวี,กล่องรับสัญญาณ,ไม่ใช้คลื่นความถี่,ใช้คลื่นความถี่,วิทยุชุมชน,วิทยุกระจายเสียง,สถานี,ช่องรายการ,สถานีวิทยุกระจายเสียง,สถานีวิทยุ",P,43,https://law.go.th/listeningDetail?survey_id=5815
5816,แบบสำรวจความคิดเห็นในการขยายเวลาทำการด่านพรมแดนรถไฟปาดังเบซาร์จากเดิม 18.00 น. เป็น 20.00 น.,กม.ลำดับรองอื่นๆ,กรมศุลกากร,71,16,2025-09-10,2025-09-24,15,1,2025,11,168,1,1,1,"ผู้นำเข้า,ผู้ส่งออก,ตัวแทนออกของ,ผู้ขนส่ง,หน่วยงานราชการ,ประชาชน","แก้ไขประกาศกรมศุลกากร,กำหนดเวลาขนส่งสินค้าทางรถไฟ,ระหว่างประเทศ,ปาดังเบซาร์",P,"22,8,2,4",https://law.go.th/listeningDetail?survey_id=5816
5817,ประเมินผลสัมฤทธิ์กฎกระทรวงฉบับที่ 26 (พ.ศ. 2527) ออกตามความในพระราชบัญญัติรถยนต์ พ.ศ. 2522,ประเมินผลสัมฤทธิ์,กรมการขนส่งทางบก,103,21,2025-09-10,2025-09-24,15,1,2025,3,65,1,1,1,ประชาชน,กรมการขนส่งทางบก,O,4,https://law.go.th/listeningDetail?survey_id=5817
5818,การประเมินผลสัมฤทธิ์ของพระราชบัญญัติรถยนต์ พ.ศ. 2522,ประเมินผลสัมฤทธิ์,กรมการขนส่งทางบก,103,21,2025-10-02,2025-10-26,25,1,2025,5,410,1,1,1,ประชาชน,กรมการขนส่งทางบก,P,4,https://law.go.th/listeningDetail?survey_id=5818
5819,รับฟังความเห็นร่างระเบียบการจดทะเบียนห้างหุ้นส่วนและบริษัท (การจองชื่อ),กม.ลำดับรองอื่นๆ,กรมพัฒนาธุรกิจการค้า,169,25,2025-09-14,2025-09-28,15,1,2025,9,324,1,0,1,"บริษัทจำกัด,ห้างหุ้นส่วน,กรรมการบริษัทจำกัด,หุ้นส่วนผู้จัดการ,ประชาชน","บริษัทจำกัด,ห้างหุ้นส่วน,กรรมการบริษัทจำกัด,หุ้นส่วนผู้จัดการ,ประชาชน",P,20,https://law.go.th/listeningDetail?survey_id=5819
5820,การประเมินผลสัมฤทธิ์กฎหมายว่าด้วยภาษีสรรพสามิต,ประเมินผลสัมฤทธิ์,กรมสรรพสามิต,388,16,2025-09-29,2025-10-30,32,1,2025,55,954,1,0,1,"ผู้มีหน้าที่เสียภาษีตามกฎหมาย,ผู้ที่ต้องขอใบอนุญาตตามกฎหมาย,หน่วยงานของรัฐ/รัฐวิสาหกิจ,ผู้ประกอบธุรกิจและประชาชนทั่วไป",ภาษีสรรพสามิต,P,22,https://law.go.th/listeningDetail?survey_id=5820
5836,ประกาศคณะกรรมการส่งเสริมการพัฒนาฝีมือแรงงาน เรื่อง ผู้มีหน้าที่นำส่งค่าธรรมเนียมการประเมินความรู้ความสามารถและค่าทดสอบมาตรฐานฝีมือแรงงานแห่งชาติ เข้ากองทุนพัฒนาฝีมือแรงงาน,กม.ลำดับรองอื่นๆ,กรมพัฒนาฝีมือแรงงาน,188,10,2025-09-14,2025-10-13,30,1,2025,144,1082,2,0,0,ผู้ดำเนินการทดสอบมาตรฐานฝีมือแรงงาน ศูนย์ประเมินความรู้ความสามารถ ,"แรงงาน,ประกาศคณะกรรมการส่งเสริมการพัฒนาฯ,กรมพัฒนาฝีมือแรงงาน",P,"25,42",https://law.go.th/listeningDetail?survey_id=5836
5840,ร่างประกาศกระทรวงอุตสาหกรรม เรื่อง ห้ามโรงงานใช้สารเอชซีเอฟซี-141b (สารไดคลอโรฟลูออโรอีเทน)  ในกระบวนการผลิตสารโพลีออลสำหรับผลิตโฟม หรือในกระบวนการผลิตโฟมทุกชนิด พ.ศ. ....,กม.ลำดับรองอื่นๆ,กรมโรงงานอุตสาหกรรม,286,2,2025-09-14,2025-09-28,15,1,2025,2,340,1,0,0,ผู้ประกอบกิจการโรงงาน,"กรมโรงงานอุตสาหกรรม,กระทรวงอุตสาหกรรม,สารไดคลอโรฟลูออโรอีเทน,กระบวนการผลิตโฟม,HCFC-141b",P,"37,13",https://law.go.th/listeningDetail?survey_id=5840
5841,พระราชบัญญัติการเพิ่มขีดความสามารถในการแข่งขันของประเทศ สําหรับอุตสาหกรรมเป้าหมาย (ฉบับที่ ..)  พ.ศ. ....  (ส่งสำนักงานคณะกรรมการกฤษฎีกาพิจารณา),ร่างกฎหมาย,สำนักงานคณะกรรมการส่งเสริมการลงทุน,3,7,2025-09-11,2025-09-28,18,1,2025,4,598,7,1,0,ผู้ประกอบกิจการข้ามชาติ (Multinational Enterprises : MNEs) ,"เครดิตภาษี ,อุตสาหกรรมเป้าหมาย",O,20,https://law.go.th/listeningDetail?survey_id=5841
5842,รับฟังความคิดเห็นประกอบ ร่าง เทศบัญญัติตำบลปลายพระยา เรื่อง การจัดการสิ่งปฏิกูล พ.ศ. 2568,กม.ลำดับรองอื่นๆ,เทศบาลตำบลปลายพระยา อำเภอปลายพระยา จังหวัดกระบี่,939,20,2025-09-11,2025-09-25,15,1,2025,23,155,1,1,1,ประชาชนในพื้นที่เทศบาลตำบลปลายพระยา,"เทศบาลตำบลปลายพระยา ,การจัดการสิ่งปฏิกูล,สาธารณสุขฯ,รับฟังความคิดเห็นของผู้เกี่ยวข้อง",P,34,https://law.go.th/listeningDetail?survey_id=5842
5843,ร่างประกาศกรมการขนส่งทางบก เรื่อง กำหนดคุณลักษณะและระบบการทำงานของเครื่องบันทึกข้อมูลการเดินทางของรถที่ใช้ในการขนส่ง พ.ศ. .…,กม.ลำดับรองอื่นๆ,กรมการขนส่งทางบก,103,21,2025-09-11,2025-09-25,15,1,2025,5,150,1,0,0,ผู้ประกอบการขนส่ง,"คมนาคม,กรมการขนส่งทางบก",O,4,https://law.go.th/listeningDetail?survey_id=5843
